ssp,model,year,discount_factor,rho,eta
SSP1,IIASA GDP,2134,6.870121452800547e-60,2,0
SSP1,IIASA GDP,2135,2.2900404842668492e-60,2,0
SSP1,IIASA GDP,2136,7.633468280889498e-61,2,0
SSP1,IIASA GDP,2137,2.5444894269631658e-61,2,0
SSP1,IIASA GDP,2138,8.481631423210554e-62,2,0
SSP1,IIASA GDP,2139,2.827210474403518e-62,2,0
SSP1,IIASA GDP,2140,9.424034914678393e-63,2,0
SSP1,IIASA GDP,2141,3.1413449715594643e-63,2,0
SSP1,IIASA GDP,2142,1.0471149905198215e-63,2,0
SSP1,IIASA GDP,2143,3.490383301732739e-64,2,0
SSP1,IIASA GDP,2144,1.1634611005775796e-64,2,0
SSP1,IIASA GDP,2145,3.8782036685919316e-65,2,0
SSP1,IIASA GDP,2146,1.2927345561973107e-65,2,0
SSP1,IIASA GDP,2147,4.3091151873243686e-66,2,0
SSP1,IIASA GDP,2148,1.4363717291081228e-66,2,0
SSP1,IIASA GDP,2149,4.787905763693743e-67,2,0
SSP1,IIASA GDP,2150,1.5959685878979142e-67,2,0
SSP1,IIASA GDP,2151,5.319895292993047e-68,2,0
SSP1,IIASA GDP,2152,1.7732984309976826e-68,2,0
SSP1,IIASA GDP,2153,5.910994769992275e-69,2,0
SSP1,IIASA GDP,2154,1.970331589997425e-69,2,0
SSP1,IIASA GDP,2155,6.567771966658084e-70,2,0
SSP1,IIASA GDP,2156,2.1892573222193612e-70,2,0
SSP1,IIASA GDP,2157,7.29752440739787e-71,2,0
SSP1,IIASA GDP,2158,2.4325081357992906e-71,2,0
SSP1,IIASA GDP,2159,8.108360452664301e-72,2,0
SSP1,IIASA GDP,2160,2.702786817554767e-72,2,0
SSP1,IIASA GDP,2161,9.009289391849224e-73,2,0
SSP1,IIASA GDP,2162,3.003096463949741e-73,2,0
SSP1,IIASA GDP,2163,1.0010321546499137e-73,2,0
SSP1,IIASA GDP,2164,3.336773848833046e-74,2,0
SSP1,IIASA GDP,2165,1.1122579496110154e-74,2,0
SSP1,IIASA GDP,2166,3.7075264987033847e-75,2,0
SSP1,IIASA GDP,2167,1.2358421662344615e-75,2,0
SSP1,IIASA GDP,2168,4.119473887448205e-76,2,0
SSP1,IIASA GDP,2169,1.3731579624827348e-76,2,0
SSP1,IIASA GDP,2170,4.5771932082757826e-77,2,0
SSP1,IIASA GDP,2171,1.5257310694252608e-77,2,0
SSP1,IIASA GDP,2172,5.085770231417536e-78,2,0
SSP1,IIASA GDP,2173,1.6952567438058454e-78,2,0
SSP1,IIASA GDP,2174,5.650855812686151e-79,2,0
SSP1,IIASA GDP,2175,1.883618604228717e-79,2,0
SSP1,IIASA GDP,2176,6.27872868076239e-80,2,0
SSP1,IIASA GDP,2177,2.09290956025413e-80,2,0
SSP1,IIASA GDP,2178,6.976365200847099e-81,2,0
SSP1,IIASA GDP,2179,2.325455066949033e-81,2,0
SSP1,IIASA GDP,2180,7.75151688983011e-82,2,0
SSP1,IIASA GDP,2181,2.5838389632767032e-82,2,0
SSP1,IIASA GDP,2182,8.612796544255677e-83,2,0
SSP1,IIASA GDP,2183,2.870932181418559e-83,2,0
SSP1,IIASA GDP,2184,9.569773938061865e-84,2,0
SSP1,IIASA GDP,2185,3.189924646020621e-84,2,0
SSP1,IIASA GDP,2186,1.063308215340207e-84,2,0
SSP1,IIASA GDP,2187,3.5443607178006903e-85,2,0
SSP1,IIASA GDP,2188,1.18145357260023e-85,2,0
SSP1,IIASA GDP,2189,3.9381785753341e-86,2,0
SSP1,IIASA GDP,2190,1.3127261917780333e-86,2,0
SSP1,IIASA GDP,2191,4.375753972593444e-87,2,0
SSP1,IIASA GDP,2192,1.4585846575311483e-87,2,0
SSP1,IIASA GDP,2193,4.861948858437161e-88,2,0
SSP1,IIASA GDP,2194,1.6206496194790536e-88,2,0
SSP1,IIASA GDP,2195,5.402165398263512e-89,2,0
SSP1,IIASA GDP,2196,1.8007217994211708e-89,2,0
SSP1,IIASA GDP,2197,6.002405998070569e-90,2,0
SSP1,IIASA GDP,2198,2.0008019993568564e-90,2,0
SSP1,IIASA GDP,2199,6.669339997856187e-91,2,0
SSP1,IIASA GDP,2200,2.2231133326187293e-91,2,0
SSP1,IIASA GDP,2201,7.410377775395765e-92,2,0
SSP1,IIASA GDP,2202,2.4701259251319215e-92,2,0
SSP1,IIASA GDP,2203,8.233753083773072e-93,2,0
SSP1,IIASA GDP,2204,2.7445843612576906e-93,2,0
SSP1,IIASA GDP,2205,9.148614537525635e-94,2,0
SSP1,IIASA GDP,2206,3.0495381791752115e-94,2,0
SSP1,IIASA GDP,2207,1.0165127263917372e-94,2,0
SSP1,IIASA GDP,2208,3.388375754639124e-95,2,0
SSP1,IIASA GDP,2209,1.1294585848797079e-95,2,0
SSP1,IIASA GDP,2210,3.764861949599026e-96,2,0
SSP1,IIASA GDP,2211,1.2549539831996755e-96,2,0
SSP1,IIASA GDP,2212,4.183179943998918e-97,2,0
SSP1,IIASA GDP,2213,1.394393314666306e-97,2,0
SSP1,IIASA GDP,2214,4.647977715554353e-98,2,0
SSP1,IIASA GDP,2215,1.5493259051847845e-98,2,0
SSP1,IIASA GDP,2216,5.164419683949281e-99,2,0
SSP1,IIASA GDP,2217,1.721473227983094e-99,2,0
SSP1,IIASA GDP,2218,5.738244093276979e-100,2,0
SSP1,IIASA GDP,2219,1.9127480310923268e-100,2,0
SSP1,IIASA GDP,2220,6.375826770307756e-101,2,0
SSP1,IIASA GDP,2221,2.1252755901025853e-101,2,0
SSP1,IIASA GDP,2222,7.084251967008617e-102,2,0
SSP1,IIASA GDP,2223,2.3614173223362053e-102,2,0
SSP1,IIASA GDP,2224,7.871391074454019e-103,2,0
SSP1,IIASA GDP,2225,2.623797024818006e-103,2,0
SSP1,IIASA GDP,2226,8.745990082726688e-104,2,0
SSP1,IIASA GDP,2227,2.915330027575562e-104,2,0
SSP1,IIASA GDP,2228,9.717766758585209e-105,2,0
SSP1,IIASA GDP,2229,3.2392555861950696e-105,2,0
SSP1,IIASA GDP,2230,1.0797518620650231e-105,2,0
SSP1,IIASA GDP,2231,3.5991728735500776e-106,2,0
SSP1,IIASA GDP,2232,1.199724291183359e-106,2,0
SSP1,IIASA GDP,2233,3.9990809706111974e-107,2,0
SSP1,IIASA GDP,2234,1.3330269902037323e-107,2,0
SSP1,IIASA GDP,2235,4.4434233006791075e-108,2,0
SSP1,IIASA GDP,2236,1.4811411002263691e-108,2,0
SSP1,IIASA GDP,2237,4.937137000754564e-109,2,0
SSP1,IIASA GDP,2238,1.6457123335848547e-109,2,0
SSP1,IIASA GDP,2239,5.485707778616182e-110,2,0
SSP1,IIASA GDP,2240,1.8285692595387275e-110,2,0
SSP1,IIASA GDP,2241,6.095230865129092e-111,2,0
SSP1,IIASA GDP,2242,2.0317436217096974e-111,2,0
SSP1,IIASA GDP,2243,6.772478739032324e-112,2,0
SSP1,IIASA GDP,2244,2.257492913010775e-112,2,0
SSP1,IIASA GDP,2245,7.524976376702583e-113,2,0
SSP1,IIASA GDP,2246,2.5083254589008606e-113,2,0
SSP1,IIASA GDP,2247,8.361084863002869e-114,2,0
SSP1,IIASA GDP,2248,2.7870282876676228e-114,2,0
SSP1,IIASA GDP,2249,9.29009429222541e-115,2,0
SSP1,IIASA GDP,2250,3.09669809740847e-115,2,0
SSP1,IIASA GDP,2251,1.0322326991361567e-115,2,0
SSP1,IIASA GDP,2252,3.440775663787189e-116,2,0
SSP1,IIASA GDP,2253,1.1469252212623963e-116,2,0
SSP1,IIASA GDP,2254,3.823084070874654e-117,2,0
SSP1,IIASA GDP,2255,1.2743613569582182e-117,2,0
SSP1,IIASA GDP,2256,4.247871189860727e-118,2,0
SSP1,IIASA GDP,2257,1.415957063286909e-118,2,0
SSP1,IIASA GDP,2258,4.71985687762303e-119,2,0
SSP1,IIASA GDP,2259,1.573285625874343e-119,2,0
SSP1,IIASA GDP,2260,5.2442854195811444e-120,2,0
SSP1,IIASA GDP,2261,1.7480951398603816e-120,2,0
SSP1,IIASA GDP,2262,5.826983799534605e-121,2,0
SSP1,IIASA GDP,2263,1.9423279331782017e-121,2,0
SSP1,IIASA GDP,2264,6.474426443927338e-122,2,0
SSP1,IIASA GDP,2265,2.1581421479757796e-122,2,0
SSP1,IIASA GDP,2266,7.193807159919266e-123,2,0
SSP1,IIASA GDP,2267,2.3979357199730884e-123,2,0
SSP1,IIASA GDP,2268,7.993119066576962e-124,2,0
SSP1,IIASA GDP,2269,2.6643730221923206e-124,2,0
SSP1,IIASA GDP,2270,8.881243407307736e-125,2,0
SSP1,IIASA GDP,2271,2.9604144691025786e-125,2,0
SSP1,IIASA GDP,2272,9.86804823034193e-126,2,0
SSP1,IIASA GDP,2273,3.289349410113977e-126,2,0
SSP1,IIASA GDP,2274,1.0964498033713255e-126,2,0
SSP1,IIASA GDP,2275,3.6548326779044184e-127,2,0
SSP1,IIASA GDP,2276,1.2182775593014727e-127,2,0
SSP1,IIASA GDP,2277,4.060925197671576e-128,2,0
SSP1,IIASA GDP,2278,1.353641732557192e-128,2,0
SSP1,IIASA GDP,2279,4.512139108523973e-129,2,0
SSP1,IIASA GDP,2280,1.504046369507991e-129,2,0
SSP1,IIASA GDP,2281,5.01348789835997e-130,2,0
SSP1,IIASA GDP,2282,1.6711626327866565e-130,2,0
SSP1,IIASA GDP,2283,5.570542109288855e-131,2,0
SSP1,IIASA GDP,2284,1.8568473697629517e-131,2,0
SSP1,IIASA GDP,2285,6.189491232543172e-132,2,0
SSP1,IIASA GDP,2286,2.0631637441810574e-132,2,0
SSP1,IIASA GDP,2287,6.8772124806035245e-133,2,0
SSP1,IIASA GDP,2288,2.2924041602011752e-133,2,0
SSP1,IIASA GDP,2289,7.6413472006705825e-134,2,0
SSP1,IIASA GDP,2290,2.547115733556861e-134,2,0
SSP1,IIASA GDP,2291,8.490385778522869e-135,2,0
SSP1,IIASA GDP,2292,2.830128592840957e-135,2,0
SSP1,IIASA GDP,2293,9.433761976136523e-136,2,0
SSP1,IIASA GDP,2294,3.1445873253788407e-136,2,0
SSP1,IIASA GDP,2295,1.0481957751262804e-136,2,0
SSP1,IIASA GDP,2296,3.493985917087601e-137,2,0
SSP1,IIASA GDP,2297,1.1646619723625336e-137,2,0
SSP1,IIASA GDP,2298,3.882206574541779e-138,2,0
SSP1,IIASA GDP,2299,1.294068858180593e-138,2,0
SSP1,IIASA GDP,2300,4.313562860601976e-139,2,0
SSP1,OECD Env-Growth,2011,0.3333333333333333,2,0
SSP1,OECD Env-Growth,2012,0.1111111111111111,2,0
SSP1,OECD Env-Growth,2013,0.037037037037037035,2,0
SSP1,OECD Env-Growth,2014,0.012345679012345678,2,0
SSP1,OECD Env-Growth,2015,0.00411522633744856,2,0
SSP1,OECD Env-Growth,2016,0.0013717421124828531,2,0
SSP1,OECD Env-Growth,2017,0.0004572473708276177,2,0
SSP1,OECD Env-Growth,2018,0.00015241579027587258,2,0
SSP1,OECD Env-Growth,2019,5.080526342529086e-05,2,0
SSP1,OECD Env-Growth,2020,1.6935087808430286e-05,2,0
SSP1,OECD Env-Growth,2021,5.645029269476762e-06,2,0
SSP1,OECD Env-Growth,2022,1.8816764231589208e-06,2,0
SSP1,OECD Env-Growth,2023,6.272254743863069e-07,2,0
SSP1,OECD Env-Growth,2024,2.0907515812876897e-07,2,0
SSP1,OECD Env-Growth,2025,6.969171937625632e-08,2,0
SSP1,OECD Env-Growth,2026,2.3230573125418773e-08,2,0
SSP1,OECD Env-Growth,2027,7.743524375139592e-09,2,0
SSP1,OECD Env-Growth,2028,2.581174791713197e-09,2,0
SSP1,OECD Env-Growth,2029,8.603915972377324e-10,2,0
SSP1,OECD Env-Growth,2030,2.8679719907924413e-10,2,0
SSP1,OECD Env-Growth,2031,9.559906635974805e-11,2,0
SSP1,OECD Env-Growth,2032,3.186635545324935e-11,2,0
SSP1,OECD Env-Growth,2033,1.062211848441645e-11,2,0
SSP1,OECD Env-Growth,2034,3.5407061614721497e-12,2,0
SSP1,OECD Env-Growth,2035,1.1802353871573832e-12,2,0
SSP1,OECD Env-Growth,2036,3.9341179571912774e-13,2,0
SSP1,OECD Env-Growth,2037,1.3113726523970925e-13,2,0
SSP1,OECD Env-Growth,2038,4.371242174656975e-14,2,0
SSP1,OECD Env-Growth,2039,1.4570807248856583e-14,2,0
SSP1,OECD Env-Growth,2040,4.8569357496188614e-15,2,0
SSP1,OECD Env-Growth,2041,1.618978583206287e-15,2,0
SSP1,OECD Env-Growth,2042,5.39659527735429e-16,2,0
SSP1,OECD Env-Growth,2043,1.79886509245143e-16,2,0
SSP1,OECD Env-Growth,2044,5.9962169748381e-17,2,0
SSP1,OECD Env-Growth,2045,1.9987389916127003e-17,2,0
SSP1,OECD Env-Growth,2046,6.662463305375668e-18,2,0
SSP1,OECD Env-Growth,2047,2.220821101791889e-18,2,0
SSP1,OECD Env-Growth,2048,7.402737005972964e-19,2,0
SSP1,OECD Env-Growth,2049,2.4675790019909876e-19,2,0
SSP1,OECD Env-Growth,2050,8.225263339969959e-20,2,0
SSP1,OECD Env-Growth,2051,2.741754446656653e-20,2,0
SSP1,OECD Env-Growth,2052,9.139181488855509e-21,2,0
SSP1,OECD Env-Growth,2053,3.0463938296185032e-21,2,0
SSP1,OECD Env-Growth,2054,1.0154646098728343e-21,2,0
SSP1,OECD Env-Growth,2055,3.3848820329094477e-22,2,0
SSP1,OECD Env-Growth,2056,1.1282940109698158e-22,2,0
SSP1,OECD Env-Growth,2057,3.760980036566053e-23,2,0
SSP1,OECD Env-Growth,2058,1.2536600121886844e-23,2,0
SSP1,OECD Env-Growth,2059,4.178866707295615e-24,2,0
SSP1,OECD Env-Growth,2060,1.3929555690985384e-24,2,0
SSP1,OECD Env-Growth,2061,4.643185230328461e-25,2,0
SSP1,OECD Env-Growth,2062,1.547728410109487e-25,2,0
SSP1,OECD Env-Growth,2063,5.1590947003649566e-26,2,0
SSP1,OECD Env-Growth,2064,1.7196982334549857e-26,2,0
SSP1,OECD Env-Growth,2065,5.7323274448499526e-27,2,0
SSP1,OECD Env-Growth,2066,1.910775814949984e-27,2,0
SSP1,OECD Env-Growth,2067,6.369252716499947e-28,2,0
SSP1,OECD Env-Growth,2068,2.1230842388333153e-28,2,0
SSP1,OECD Env-Growth,2069,7.076947462777718e-29,2,0
SSP1,OECD Env-Growth,2070,2.3589824875925728e-29,2,0
SSP1,OECD Env-Growth,2071,7.863274958641908e-30,2,0
SSP1,OECD Env-Growth,2072,2.6210916528806364e-30,2,0
SSP1,OECD Env-Growth,2073,8.736972176268789e-31,2,0
SSP1,OECD Env-Growth,2074,2.9123240587562624e-31,2,0
SSP1,OECD Env-Growth,2075,9.707746862520873e-32,2,0
SSP1,OECD Env-Growth,2076,3.235915620840291e-32,2,0
SSP1,OECD Env-Growth,2077,1.0786385402800971e-32,2,0
SSP1,OECD Env-Growth,2078,3.595461800933657e-33,2,0
SSP1,OECD Env-Growth,2079,1.1984872669778857e-33,2,0
SSP1,OECD Env-Growth,2080,3.994957556592953e-34,2,0
SSP1,OECD Env-Growth,2081,1.3316525188643174e-34,2,0
SSP1,OECD Env-Growth,2082,4.4388417295477253e-35,2,0
SSP1,OECD Env-Growth,2083,1.4796139098492417e-35,2,0
SSP1,OECD Env-Growth,2084,4.9320463661641385e-36,2,0
SSP1,OECD Env-Growth,2085,1.644015455388046e-36,2,0
SSP1,OECD Env-Growth,2086,5.480051517960154e-37,2,0
SSP1,OECD Env-Growth,2087,1.8266838393200512e-37,2,0
SSP1,OECD Env-Growth,2088,6.088946131066837e-38,2,0
SSP1,OECD Env-Growth,2089,2.0296487103556126e-38,2,0
SSP1,OECD Env-Growth,2090,6.765495701185375e-39,2,0
SSP1,OECD Env-Growth,2091,2.2551652337284584e-39,2,0
SSP1,OECD Env-Growth,2092,7.517217445761527e-40,2,0
SSP1,OECD Env-Growth,2093,2.505739148587176e-40,2,0
SSP1,OECD Env-Growth,2094,8.352463828623919e-41,2,0
SSP1,OECD Env-Growth,2095,2.784154609541307e-41,2,0
SSP1,OECD Env-Growth,2096,9.280515365137688e-42,2,0
SSP1,OECD Env-Growth,2097,3.0935051217125626e-42,2,0
SSP1,OECD Env-Growth,2098,1.0311683739041877e-42,2,0
SSP1,OECD Env-Growth,2099,3.4372279130139592e-43,2,0
SSP1,OECD Env-Growth,2100,1.1457426376713197e-43,2,0
SSP1,OECD Env-Growth,2101,3.819142125571066e-44,2,0
SSP1,OECD Env-Growth,2102,1.2730473751903554e-44,2,0
SSP1,OECD Env-Growth,2103,4.243491250634518e-45,2,0
SSP1,OECD Env-Growth,2104,1.4144970835448392e-45,2,0
SSP1,OECD Env-Growth,2105,4.714990278482798e-46,2,0
SSP1,OECD Env-Growth,2106,1.5716634261609327e-46,2,0
SSP1,OECD Env-Growth,2107,5.238878087203109e-47,2,0
SSP1,OECD Env-Growth,2108,1.7462926957343695e-47,2,0
SSP1,OECD Env-Growth,2109,5.820975652447899e-48,2,0
SSP1,OECD Env-Growth,2110,1.9403252174826328e-48,2,0
SSP1,OECD Env-Growth,2111,6.4677507249421085e-49,2,0
SSP1,OECD Env-Growth,2112,2.155916908314036e-49,2,0
SSP1,OECD Env-Growth,2113,7.186389694380122e-50,2,0
SSP1,OECD Env-Growth,2114,2.3954632314600405e-50,2,0
SSP1,OECD Env-Growth,2115,7.984877438200135e-51,2,0
SSP1,OECD Env-Growth,2116,2.6616258127333788e-51,2,0
SSP1,OECD Env-Growth,2117,8.872086042444595e-52,2,0
SSP1,OECD Env-Growth,2118,2.9573620141481982e-52,2,0
SSP1,OECD Env-Growth,2119,9.857873380493993e-53,2,0
SSP1,OECD Env-Growth,2120,3.285957793497998e-53,2,0
SSP1,OECD Env-Growth,2121,1.0953192644993327e-53,2,0
SSP1,OECD Env-Growth,2122,3.6510642149977757e-54,2,0
SSP1,OECD Env-Growth,2123,1.2170214049992584e-54,2,0
SSP1,OECD Env-Growth,2124,4.056738016664195e-55,2,0
SSP1,OECD Env-Growth,2125,1.3522460055547316e-55,2,0
SSP1,OECD Env-Growth,2126,4.507486685182439e-56,2,0
SSP1,OECD Env-Growth,2127,1.5024955617274794e-56,2,0
SSP1,OECD Env-Growth,2128,5.0083185390915975e-57,2,0
SSP1,OECD Env-Growth,2129,1.6694395130305327e-57,2,0
SSP1,OECD Env-Growth,2130,5.564798376768442e-58,2,0
SSP1,OECD Env-Growth,2131,1.8549327922561476e-58,2,0
SSP1,OECD Env-Growth,2132,6.183109307520492e-59,2,0
SSP1,OECD Env-Growth,2133,2.061036435840164e-59,2,0
SSP1,OECD Env-Growth,2134,6.870121452800547e-60,2,0
SSP1,OECD Env-Growth,2135,2.2900404842668492e-60,2,0
SSP1,OECD Env-Growth,2136,7.633468280889498e-61,2,0
SSP1,OECD Env-Growth,2137,2.5444894269631658e-61,2,0
SSP1,OECD Env-Growth,2138,8.481631423210554e-62,2,0
SSP1,OECD Env-Growth,2139,2.827210474403518e-62,2,0
SSP1,OECD Env-Growth,2140,9.424034914678393e-63,2,0
SSP1,OECD Env-Growth,2141,3.1413449715594643e-63,2,0
SSP1,OECD Env-Growth,2142,1.0471149905198215e-63,2,0
SSP1,OECD Env-Growth,2143,3.490383301732739e-64,2,0
SSP1,OECD Env-Growth,2144,1.1634611005775796e-64,2,0
SSP1,OECD Env-Growth,2145,3.8782036685919316e-65,2,0
SSP1,OECD Env-Growth,2146,1.2927345561973107e-65,2,0
SSP1,OECD Env-Growth,2147,4.3091151873243686e-66,2,0
SSP1,OECD Env-Growth,2148,1.4363717291081228e-66,2,0
SSP1,OECD Env-Growth,2149,4.787905763693743e-67,2,0
SSP1,OECD Env-Growth,2150,1.5959685878979142e-67,2,0
SSP1,OECD Env-Growth,2151,5.319895292993047e-68,2,0
SSP1,OECD Env-Growth,2152,1.7732984309976826e-68,2,0
SSP1,OECD Env-Growth,2153,5.910994769992275e-69,2,0
SSP1,OECD Env-Growth,2154,1.970331589997425e-69,2,0
SSP1,OECD Env-Growth,2155,6.567771966658084e-70,2,0
SSP1,OECD Env-Growth,2156,2.1892573222193612e-70,2,0
SSP1,OECD Env-Growth,2157,7.29752440739787e-71,2,0
SSP1,OECD Env-Growth,2158,2.4325081357992906e-71,2,0
SSP1,OECD Env-Growth,2159,8.108360452664301e-72,2,0
SSP1,OECD Env-Growth,2160,2.702786817554767e-72,2,0
SSP1,OECD Env-Growth,2161,9.009289391849224e-73,2,0
SSP1,OECD Env-Growth,2162,3.003096463949741e-73,2,0
SSP1,OECD Env-Growth,2163,1.0010321546499137e-73,2,0
SSP1,OECD Env-Growth,2164,3.336773848833046e-74,2,0
SSP1,OECD Env-Growth,2165,1.1122579496110154e-74,2,0
SSP1,OECD Env-Growth,2166,3.7075264987033847e-75,2,0
SSP1,OECD Env-Growth,2167,1.2358421662344615e-75,2,0
SSP1,OECD Env-Growth,2168,4.119473887448205e-76,2,0
SSP1,OECD Env-Growth,2169,1.3731579624827348e-76,2,0
SSP1,OECD Env-Growth,2170,4.5771932082757826e-77,2,0
SSP1,OECD Env-Growth,2171,1.5257310694252608e-77,2,0
SSP1,OECD Env-Growth,2172,5.085770231417536e-78,2,0
SSP1,OECD Env-Growth,2173,1.6952567438058454e-78,2,0
SSP1,OECD Env-Growth,2174,5.650855812686151e-79,2,0
SSP1,OECD Env-Growth,2175,1.883618604228717e-79,2,0
SSP1,OECD Env-Growth,2176,6.27872868076239e-80,2,0
SSP1,OECD Env-Growth,2177,2.09290956025413e-80,2,0
SSP1,OECD Env-Growth,2178,6.976365200847099e-81,2,0
SSP1,OECD Env-Growth,2179,2.325455066949033e-81,2,0
SSP1,OECD Env-Growth,2180,7.75151688983011e-82,2,0
SSP1,OECD Env-Growth,2181,2.5838389632767032e-82,2,0
SSP1,OECD Env-Growth,2182,8.612796544255677e-83,2,0
SSP1,OECD Env-Growth,2183,2.870932181418559e-83,2,0
SSP1,OECD Env-Growth,2184,9.569773938061865e-84,2,0
SSP1,OECD Env-Growth,2185,3.189924646020621e-84,2,0
SSP1,OECD Env-Growth,2186,1.063308215340207e-84,2,0
SSP1,OECD Env-Growth,2187,3.5443607178006903e-85,2,0
SSP1,OECD Env-Growth,2188,1.18145357260023e-85,2,0
SSP1,OECD Env-Growth,2189,3.9381785753341e-86,2,0
SSP1,OECD Env-Growth,2190,1.3127261917780333e-86,2,0
SSP1,OECD Env-Growth,2191,4.375753972593444e-87,2,0
SSP1,OECD Env-Growth,2192,1.4585846575311483e-87,2,0
SSP1,OECD Env-Growth,2193,4.861948858437161e-88,2,0
SSP1,OECD Env-Growth,2194,1.6206496194790536e-88,2,0
SSP1,OECD Env-Growth,2195,5.402165398263512e-89,2,0
SSP1,OECD Env-Growth,2196,1.8007217994211708e-89,2,0
SSP1,OECD Env-Growth,2197,6.002405998070569e-90,2,0
SSP1,OECD Env-Growth,2198,2.0008019993568564e-90,2,0
SSP1,OECD Env-Growth,2199,6.669339997856187e-91,2,0
SSP1,OECD Env-Growth,2200,2.2231133326187293e-91,2,0
SSP1,OECD Env-Growth,2201,7.410377775395765e-92,2,0
SSP1,OECD Env-Growth,2202,2.4701259251319215e-92,2,0
SSP1,OECD Env-Growth,2203,8.233753083773072e-93,2,0
SSP1,OECD Env-Growth,2204,2.7445843612576906e-93,2,0
SSP1,OECD Env-Growth,2205,9.148614537525635e-94,2,0
SSP1,OECD Env-Growth,2206,3.0495381791752115e-94,2,0
SSP1,OECD Env-Growth,2207,1.0165127263917372e-94,2,0
SSP1,OECD Env-Growth,2208,3.388375754639124e-95,2,0
SSP1,OECD Env-Growth,2209,1.1294585848797079e-95,2,0
SSP1,OECD Env-Growth,2210,3.764861949599026e-96,2,0
SSP1,OECD Env-Growth,2211,1.2549539831996755e-96,2,0
SSP1,OECD Env-Growth,2212,4.183179943998918e-97,2,0
SSP1,OECD Env-Growth,2213,1.394393314666306e-97,2,0
SSP1,OECD Env-Growth,2214,4.647977715554353e-98,2,0
SSP1,OECD Env-Growth,2215,1.5493259051847845e-98,2,0
SSP1,OECD Env-Growth,2216,5.164419683949281e-99,2,0
SSP1,OECD Env-Growth,2217,1.721473227983094e-99,2,0
SSP1,OECD Env-Growth,2218,5.738244093276979e-100,2,0
SSP1,OECD Env-Growth,2219,1.9127480310923268e-100,2,0
SSP1,OECD Env-Growth,2220,6.375826770307756e-101,2,0
SSP1,OECD Env-Growth,2221,2.1252755901025853e-101,2,0
SSP1,OECD Env-Growth,2222,7.084251967008617e-102,2,0
SSP1,OECD Env-Growth,2223,2.3614173223362053e-102,2,0
SSP1,OECD Env-Growth,2224,7.871391074454019e-103,2,0
SSP1,OECD Env-Growth,2225,2.623797024818006e-103,2,0
SSP1,OECD Env-Growth,2226,8.745990082726688e-104,2,0
SSP1,OECD Env-Growth,2227,2.915330027575562e-104,2,0
SSP1,OECD Env-Growth,2228,9.717766758585209e-105,2,0
SSP1,OECD Env-Growth,2229,3.2392555861950696e-105,2,0
SSP1,OECD Env-Growth,2230,1.0797518620650231e-105,2,0
SSP1,OECD Env-Growth,2231,3.5991728735500776e-106,2,0
SSP1,OECD Env-Growth,2232,1.199724291183359e-106,2,0
SSP1,OECD Env-Growth,2233,3.9990809706111974e-107,2,0
SSP1,OECD Env-Growth,2234,1.3330269902037323e-107,2,0
SSP1,OECD Env-Growth,2235,4.4434233006791075e-108,2,0
SSP1,OECD Env-Growth,2236,1.4811411002263691e-108,2,0
SSP1,OECD Env-Growth,2237,4.937137000754564e-109,2,0
SSP1,OECD Env-Growth,2238,1.6457123335848547e-109,2,0
SSP1,OECD Env-Growth,2239,5.485707778616182e-110,2,0
SSP1,OECD Env-Growth,2240,1.8285692595387275e-110,2,0
SSP1,OECD Env-Growth,2241,6.095230865129092e-111,2,0
SSP1,OECD Env-Growth,2242,2.0317436217096974e-111,2,0
SSP1,OECD Env-Growth,2243,6.772478739032324e-112,2,0
SSP1,OECD Env-Growth,2244,2.257492913010775e-112,2,0
SSP1,OECD Env-Growth,2245,7.524976376702583e-113,2,0
SSP1,OECD Env-Growth,2246,2.5083254589008606e-113,2,0
SSP1,OECD Env-Growth,2247,8.361084863002869e-114,2,0
SSP1,OECD Env-Growth,2248,2.7870282876676228e-114,2,0
SSP1,OECD Env-Growth,2249,9.29009429222541e-115,2,0
SSP1,OECD Env-Growth,2250,3.09669809740847e-115,2,0
SSP1,OECD Env-Growth,2251,1.0322326991361567e-115,2,0
SSP1,OECD Env-Growth,2252,3.440775663787189e-116,2,0
SSP1,OECD Env-Growth,2253,1.1469252212623963e-116,2,0
SSP1,OECD Env-Growth,2254,3.823084070874654e-117,2,0
SSP1,OECD Env-Growth,2255,1.2743613569582182e-117,2,0
SSP1,OECD Env-Growth,2256,4.247871189860727e-118,2,0
SSP1,OECD Env-Growth,2257,1.415957063286909e-118,2,0
SSP1,OECD Env-Growth,2258,4.71985687762303e-119,2,0
SSP1,OECD Env-Growth,2259,1.573285625874343e-119,2,0
SSP1,OECD Env-Growth,2260,5.2442854195811444e-120,2,0
SSP1,OECD Env-Growth,2261,1.7480951398603816e-120,2,0
SSP1,OECD Env-Growth,2262,5.826983799534605e-121,2,0
SSP1,OECD Env-Growth,2263,1.9423279331782017e-121,2,0
SSP1,OECD Env-Growth,2264,6.474426443927338e-122,2,0
SSP1,OECD Env-Growth,2265,2.1581421479757796e-122,2,0
SSP1,OECD Env-Growth,2266,7.193807159919266e-123,2,0
SSP1,OECD Env-Growth,2267,2.3979357199730884e-123,2,0
SSP1,OECD Env-Growth,2268,7.993119066576962e-124,2,0
SSP1,OECD Env-Growth,2269,2.6643730221923206e-124,2,0
SSP1,OECD Env-Growth,2270,8.881243407307736e-125,2,0
SSP1,OECD Env-Growth,2271,2.9604144691025786e-125,2,0
