,filtered_tau,ipt_ttmax500,ipt_ttmax100,ipt_dT_lt_0
11665,True,True,True,True
11666,True,True,True,True
11667,True,False,True,True
11668,True,False,False,True
11669,True,True,True,True
11670,True,False,True,True
11671,True,True,True,True
11672,True,False,True,True
11673,True,True,True,True
11674,True,False,False,True
11675,True,False,True,True
11676,True,True,True,True
11677,True,True,True,True
11678,True,False,True,True
11679,True,True,True,True
11680,True,False,False,True
11681,True,True,True,True
11682,True,True,True,True
11683,True,True,True,True
11684,True,True,True,True
11685,True,True,True,True
11686,True,True,True,True
11687,True,False,False,True
11688,True,True,True,True
11689,True,False,True,True
11690,True,False,False,True
11691,True,True,True,True
11692,True,True,True,True
11693,True,True,True,True
11694,True,False,True,True
11695,True,True,True,True
11696,True,False,False,True
11697,True,False,True,True
11698,True,True,True,True
11699,True,False,False,True
11700,False,False,False,False
11701,True,False,False,True
11702,True,False,True,True
11703,True,True,True,True
11704,True,True,True,True
11705,True,True,True,True
11706,True,False,False,True
11707,True,True,True,True
11708,True,True,True,True
11709,True,True,True,True
11710,True,True,True,True
11711,True,True,True,True
11712,True,True,True,True
11713,True,True,True,True
11714,True,True,True,True
11715,True,True,True,True
11716,True,False,True,True
11717,True,False,True,True
11718,True,True,True,True
11719,True,False,True,True
11720,True,True,True,True
11721,True,False,True,True
11722,True,True,True,True
11723,True,True,True,True
11724,True,False,True,True
11725,True,False,True,True
11726,True,True,True,True
11727,True,True,True,True
11728,True,True,True,True
11729,True,True,True,True
11730,True,True,True,True
11731,True,True,True,True
11732,True,True,True,True
11733,True,False,True,True
11734,True,True,True,True
11735,True,True,True,True
11736,True,True,True,True
11737,True,False,True,True
11738,True,True,True,True
11739,True,True,True,True
11740,True,True,True,True
11741,True,True,True,True
11742,False,False,False,False
11743,True,True,True,True
11744,True,False,True,True
11745,True,True,True,True
11746,True,False,True,True
11747,True,False,False,True
11748,True,False,False,True
11749,True,True,True,True
11750,True,True,True,True
11751,True,False,False,True
11752,True,False,True,True
11753,True,False,False,True
11754,True,True,True,True
11755,True,True,True,True
11756,True,False,False,True
11757,True,True,True,True
11758,True,False,True,True
11759,True,True,True,True
11760,True,True,True,True
11761,True,False,True,True
11762,True,True,True,True
11763,True,True,True,True
11764,True,True,True,True
11765,True,True,True,True
11766,True,False,True,True
11767,True,True,True,True
11768,True,False,True,True
11769,True,False,False,True
11770,True,True,True,True
11771,True,True,True,True
11772,True,True,True,True
11773,True,True,True,True
11774,True,False,True,True
11775,True,True,True,True
11776,True,True,True,True
11777,True,False,False,True
11778,True,True,True,True
11779,True,True,True,True
11780,True,True,True,True
11781,True,True,True,True
11782,True,True,True,True
11783,True,True,True,True
11784,True,True,True,True
11785,True,True,True,True
11786,True,False,True,True
11787,True,False,True,True
11788,True,False,True,True
11789,False,False,False,False
11790,True,True,True,True
11791,True,True,True,True
11792,True,False,True,True
11793,True,True,True,True
11794,True,False,True,True
11795,True,True,True,True
11796,True,False,True,True
11797,True,True,True,True
11798,True,True,True,True
11799,True,True,True,True
11800,True,True,True,True
11801,True,True,True,True
11802,True,False,False,True
11803,True,True,True,True
11804,True,False,False,True
11805,True,False,True,True
11806,True,False,True,True
11807,True,True,True,True
11808,True,True,True,True
11809,True,False,True,True
11810,True,True,True,True
11811,True,True,True,True
11812,True,False,False,True
11813,True,True,True,True
11814,True,True,True,True
11815,True,True,True,True
11816,True,True,True,True
11817,True,False,True,True
11818,True,True,True,True
11819,True,True,True,True
11820,True,True,True,True
11821,True,False,True,True
11822,True,True,True,True
11823,True,True,True,True
11824,True,False,True,True
11825,True,True,True,True
11826,True,False,True,True
11827,True,False,False,True
11828,True,True,True,True
11829,True,True,True,True
11830,True,True,True,True
11831,True,False,True,True
11832,True,True,True,True
11833,True,True,True,True
11834,True,True,True,True
11835,True,False,True,True
11836,True,True,True,True
11837,True,True,True,True
11838,True,True,True,True
11839,True,True,True,True
11840,True,True,True,True
11841,True,False,True,True
11842,False,False,False,False
11843,True,True,True,True
11844,True,False,True,True
11845,True,False,True,True
11846,True,True,True,True
11847,True,True,True,True
11848,True,True,True,True
11849,True,False,False,True
11850,True,False,True,True
11851,True,True,True,True
11852,True,True,True,True
11853,True,False,True,True
11854,True,False,False,True
11855,True,True,True,True
11856,True,False,False,True
11857,True,True,True,True
11858,True,True,True,True
11859,True,True,True,True
11860,True,False,True,True
11861,True,True,True,True
11862,True,True,True,True
11863,True,True,True,True
11864,True,False,True,True
11865,True,False,True,True
11866,True,False,True,True
11867,True,True,True,True
11868,True,True,True,True
11869,True,True,True,True
11870,True,False,True,True
11871,True,True,True,True
11872,True,False,True,True
11873,True,False,False,True
11874,True,True,True,True
11875,True,False,True,True
11876,False,False,False,False
11877,True,True,True,True
11878,True,False,True,True
11879,True,True,True,True
11880,True,False,False,True
11881,True,False,True,True
11882,True,True,True,True
11883,True,True,True,True
11884,True,False,True,True
11885,True,False,True,True
11886,True,False,True,True
11887,True,False,False,True
11888,True,True,True,True
11889,True,True,True,True
11890,True,True,True,True
11891,True,False,True,True
11892,True,True,True,True
11893,True,False,True,True
11894,True,False,True,True
11895,True,True,True,True
11896,True,False,False,True
11897,True,True,True,True
11898,True,True,True,True
11899,True,False,True,True
11900,True,True,True,True
11901,True,True,True,True
11902,True,True,True,True
11903,True,True,True,True
11904,True,True,True,True
11905,True,True,True,True
11906,True,True,True,True
11907,True,False,True,True
11908,True,False,False,True
11909,True,True,True,True
11910,True,True,True,True
11911,True,True,True,True
11912,True,False,True,True
11913,True,True,True,True
11914,True,False,True,True
11915,True,True,True,True
11916,True,False,False,True
11917,True,True,True,True
11918,True,True,True,True
11919,True,False,True,True
11920,True,True,True,True
11921,True,False,True,True
11922,True,False,False,True
11923,True,False,True,True
11924,True,True,True,True
11925,True,True,True,True
11926,True,True,True,True
11927,True,True,True,True
11928,True,True,True,True
11929,True,False,True,True
11930,True,True,True,True
11931,True,False,False,True
11932,True,True,True,True
11933,True,True,True,True
11934,True,True,True,True
11935,True,True,True,True
11936,True,True,True,True
11937,True,True,True,True
11938,True,True,True,True
11939,True,True,True,True
11940,True,True,True,True
11941,True,False,True,True
11942,True,True,True,True
11943,True,True,True,True
11944,True,True,True,True
11945,True,False,True,True
11946,True,True,True,True
11947,True,False,True,True
11948,True,True,True,True
11949,True,True,True,True
11950,True,True,True,True
11951,True,False,False,True
11952,True,False,False,True
11953,True,True,True,True
11954,True,False,False,True
11955,True,False,True,True
11956,True,False,True,True
11957,True,True,True,True
11958,True,True,True,True
11959,True,True,True,True
11960,True,True,True,True
11961,True,False,True,True
11962,True,True,True,True
11963,True,False,True,True
11964,True,True,True,True
11965,True,False,True,True
11966,True,False,True,True
11967,True,True,True,True
11968,True,True,True,True
11969,True,True,True,True
11970,True,False,True,True
11971,True,True,True,True
11972,True,False,True,True
11973,True,True,True,True
11974,True,False,True,True
11975,True,False,True,True
11976,True,True,True,True
11977,True,True,True,True
11978,True,True,True,True
11979,True,False,True,True
11980,True,False,True,True
11981,True,True,True,True
11982,True,True,True,True
11983,True,False,True,True
11984,True,False,True,True
11985,True,True,True,True
11986,True,True,True,True
11987,True,False,True,True
11988,True,False,False,True
11989,True,False,True,True
11990,True,False,True,True
11991,True,False,True,True
11992,True,False,True,True
11993,True,True,True,True
11994,True,True,True,True
11995,True,False,True,True
11996,True,True,True,True
11997,True,True,True,True
11998,True,True,True,True
11999,True,False,True,True
12000,True,False,True,True
12001,True,False,True,True
12002,True,True,True,True
12003,True,False,True,True
12004,True,False,True,True
12005,True,False,False,True
12006,True,True,True,True
12007,True,False,True,True
12008,True,False,True,True
12009,True,True,True,True
12010,True,True,True,True
12011,True,True,True,True
12012,True,False,False,True
12013,True,True,True,True
12014,True,True,True,True
12015,True,True,True,True
12016,False,False,False,False
12017,True,True,True,True
12018,True,True,True,True
12019,True,True,True,True
12020,True,True,True,True
12021,True,True,True,True
12022,True,True,True,True
12023,True,False,False,True
12024,True,True,True,True
12025,True,True,True,True
12026,True,True,True,True
12027,True,False,True,True
12028,True,True,True,True
12029,True,False,True,True
12030,True,True,True,True
12031,True,False,False,True
12032,True,True,True,True
12033,True,True,True,True
12034,True,True,True,True
12035,True,False,True,True
12036,False,False,False,False
12037,True,False,False,True
12038,True,True,True,True
12039,True,True,True,True
12040,True,True,True,True
12041,True,True,True,True
12042,True,True,True,True
12043,True,False,False,True
12044,True,True,True,True
12045,True,True,True,True
12046,True,True,True,True
12047,True,True,True,True
12048,True,False,True,True
12049,True,False,True,True
12050,True,True,True,True
12051,True,True,True,True
12052,True,True,True,True
12053,True,False,False,True
12054,True,False,False,True
12055,True,True,True,True
12056,True,False,False,True
12057,True,False,True,True
12058,True,True,True,True
12059,True,False,True,True
12060,True,True,True,True
12061,True,True,True,True
12062,True,True,True,True
12063,True,False,True,True
12064,True,True,True,True
12065,True,False,False,True
12066,True,False,True,True
12067,True,True,True,True
12068,True,True,True,True
12069,True,False,False,True
12070,True,False,True,True
12071,True,True,True,True
12072,True,True,True,True
12073,True,True,True,True
12074,True,True,True,True
12075,True,False,True,True
12076,True,False,False,True
12077,True,True,True,True
12078,True,True,True,True
12079,True,False,True,True
12080,True,False,True,True
12081,True,False,False,True
12082,True,True,True,True
12083,True,True,True,True
12084,True,False,False,True
